Date,Hour,ExternalId,Domain,PlacementId,Placements,Impressions,FillRate,BuyCpm,SellCpm,ApbCpm,Margin,MarginPercent
"2016-07-28 15:00:00",15,BC-US-8|13807760,translationnations.com,5940327,6,4,0.667,1.320,3.996,0.001,0.007,0.442
"2016-07-28 15:00:00",15,BC-US-8|13807760,translationnations.com,5940322,4,0,0.000,1.320,3.996,0.001,-0.005,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,translationnations.com,5940321,7,4,0.571,1.320,3.996,0.001,0.006,0.359
"2016-07-28 15:00:00",15,BC-US-8|13807760,translate.weblio.jp,5994717,16,2,0.125,1.264,2.934,0.001,-0.015,-2.531
"2016-07-28 15:00:00",15,BC-US-8|13807760,transformice.wikia.com,4660555,8,0,0.000,1.181,5.877,0.001,-0.009,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,transformersprime.wikia.com,4660555,13,2,0.154,1.258,3.762,0.001,-0.009,-1.240
"2016-07-28 15:00:00",15,BC-US-8|13807760,transcripts.wikia.com,4660555,1,2,2.000,1.297,1.944,0.001,0.002,0.538
"2016-07-28 15:00:00",15,BC-US-8|13807760,trainstation.wikia.com,4660555,3,1,0.333,0.536,3.888,0.001,0.002,0.522
"2016-07-28 15:00:00",15,BC-US-8|13807760,trailerpark.wikia.com,4660555,3,2,0.667,1.089,5.427,0.001,0.007,0.653
"2016-07-28 15:00:00",15,BC-US-8|13807760,traffic.findlaw.com,9252931,7,0,0.000,1.110,10.890,0.001,-0.008,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,traffic.findlaw.com,52047,3,0,0.000,0.943,10.890,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,totalwar.wikia.com,4660555,1,0,0.000,1.255,2.025,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,totaldramaislandfanfiction.wikia.com,4660555,1,1,1.000,1.170,9.720,0.001,0.008,0.854
"2016-07-28 15:00:00",15,BC-US-8|13807760,totaldrama.wikia.com,4660555,16,0,0.000,0.588,2.322,0.001,-0.009,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,toriko.wikia.com,9252931,3,0,0.000,0.132,2.160,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,toriko.wikia.com,7184738,1,0,0.000,1.256,2.160,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,toriko.wikia.com,4660555,7,0,0.000,0.249,2.160,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tora-dora.wikia.com,9252931,10,0,0.000,0.347,1.971,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tora-dora.wikia.com,4660555,1,0,0.000,1.260,1.971,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,toptenz.net,799075,2,0,0.000,1.184,5.490,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,topgun.wikia.com,4660555,2,0,0.000,1.314,3.420,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,top40.about.com,5994045,32,216,6.750,3.603,5.031,0.001,0.917,0.844
"2016-07-28 15:00:00",15,BC-US-8|13807760,toonami.wikia.com,4660555,2,0,0.000,0.422,5.643,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tools.woot.com,4796414,240,62,0.258,1.320,7.407,0.001,0.127,0.276
"2016-07-28 15:00:00",15,BC-US-8|13807760,tokyomewmewpower.wikia.com,4660555,1,0,0.000,1.306,9.720,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tokyoghoul.wikia.com,9252931,7,0,0.000,0.348,2.754,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tokyoghoul.wikia.com,7184738,1,0,0.000,1.226,2.754,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,toarumajutsunoindex.wikia.com,9252931,1,1,1.000,0.347,2.385,0.001,0.002,0.750
"2016-07-28 15:00:00",15,BC-US-8|13807760,toarumajutsunoindex.wikia.com,4660555,3,0,0.000,0.358,2.385,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tlj.wikia.com,4660555,3,0,0.000,1.180,3.096,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,titanquest.wikia.com,4660555,2,1,0.500,1.307,3.888,0.001,0.001,0.263
"2016-07-28 15:00:00",15,BC-US-8|13807760,tiscali.it,2712031,14,0,0.000,0.334,2.187,0.001,-0.005,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tires.about.com,5994045,1,0,0.000,1.320,3.564,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tinytoons.wikia.com,4660555,1,0,0.000,1.270,5.868,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tinypic.com,3927967,15,10,0.667,0.586,4.230,0.001,0.031,0.733
"2016-07-28 15:00:00",15,BC-US-8|13807760,timesreporter.com,5994418,17,2,0.118,1.142,1.863,0.001,-0.016,-4.345
"2016-07-28 15:00:00",15,BC-US-8|13807760,timeout.com,9252931,1,0,0.000,0.215,3.555,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,timeinc.com,5996680,2,0,0.000,1.168,4.986,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,timeinc.com,2265333,2,0,0.000,1.261,4.986,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,timeinc.com,1884670,2,0,0.000,1.276,4.986,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,timeinc.com,1356892,14,0,0.000,1.274,4.986,2.942,-0.018,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,timeinc.com,1356889,9,0,0.000,1.225,4.986,0.001,-0.011,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tigerdroppings.com,9252931,8,0,0.000,0.436,5.022,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tienphong.vn,3639872,23,13,0.565,1.137,5.058,0.001,0.036,0.553
"2016-07-28 15:00:00",15,BC-US-8|13807760,tibia.wikia.com,4660555,1,0,0.000,0.264,3.042,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thunderforce.wikia.com,4660555,1,1,1.000,1.276,4.050,0.001,0.003,0.623
"2016-07-28 15:00:00",15,BC-US-8|13807760,thundercats.wikia.com,4660555,1,2,2.000,1.086,2.079,0.001,0.003,0.619
"2016-07-28 15:00:00",15,BC-US-8|13807760,thrilling-adventure-hour.wikia.com,4660555,2,0,0.000,1.252,3.888,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thoughtcatalog.com,9252931,4,0,0.000,0.928,6.561,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,those-nights-at-rachels.wikia.com,4660555,15,2,0.133,0.690,3.042,0.001,-0.005,-0.783
"2016-07-28 15:00:00",15,BC-US-8|13807760,thoriummod.wikia.com,4660555,2,0,0.000,1.265,2.187,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,this-war-of-mine.wikia.com,4660555,2,1,0.500,0.383,3.726,0.001,0.003,0.727
"2016-07-28 15:00:00",15,BC-US-8|13807760,thirdturn.wikia.com,4660555,1,0,0.000,0.853,2.025,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thewrap.com,5755155,1,0,0.000,1.031,5.706,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thewrap.com,52047,2,1,0.500,0.392,5.706,0.001,0.005,0.819
"2016-07-28 15:00:00",15,BC-US-8|13807760,theweek.com,1287922,1,0,0.000,0.493,3.888,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,theverge.com,9252931,1,1,1.000,0.132,6.192,0.001,0.006,0.938
"2016-07-28 15:00:00",15,BC-US-8|13807760,theverge.com,7184739,24,25,1.042,0.363,6.192,3.000,0.140,0.903
"2016-07-28 15:00:00",15,BC-US-8|13807760,theverge.com,3640724,3,0,0.000,1.281,6.192,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thetruthaboutcars.com,5840929,1,0,0.000,1.320,4.275,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thetruthaboutcars.com,1026631,2,0,0.000,1.244,4.275,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thetoptens.com,8545956,8,0,0.000,1.320,5.283,0.001,-0.011,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thethundermans.wikia.com,4660555,2,0,0.000,1.220,4.752,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thethaovanhoa.vn,9252931,19,0,0.000,0.378,4.716,0.001,-0.007,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thethaovanhoa.vn,5606749,1,0,0.000,0.720,4.716,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thethaovanhoa.vn,5138890,8,0,0.000,0.368,4.716,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thestate.com,9252931,16,0,0.000,0.300,4.869,0.001,-0.005,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thestate.com,7188955,58,6,0.103,0.255,4.869,0.001,0.013,0.442
"2016-07-28 15:00:00",15,BC-US-8|13807760,thestanleyparable.wikia.com,4660555,2,1,0.500,1.184,2.088,0.001,-0.001,-0.254
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesportster.com,7466605,1,0,0.000,1.320,3.762,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesportsdrop.com,9004691,3,1,0.333,0.622,3.393,0.001,0.001,0.376
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesportsdrop.com,5940330,1,0,0.000,1.320,3.393,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesportsdrop.com,5940327,9,1,0.111,1.320,3.393,0.001,-0.009,-2.575
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesmallthingsblog.com,4659808,3,1,0.333,1.288,2.187,0.001,-0.002,-0.882
"2016-07-28 15:00:00",15,BC-US-8|13807760,theslot.jezebel.com,9252931,4,5,1.250,0.861,18.972,0.001,0.090,0.951
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesimsresource.com,5755155,10,0,0.000,0.218,4.914,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesimsmedieval.wikia.com,4660555,1,0,0.000,1.302,4.248,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,theselection.wikia.com,4660555,1,1,1.000,1.310,2.187,0.001,0.001,0.287
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesaurus.yourdictionary.com,3641211,1,0,0.000,1.270,2.286,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesaurus.com,9248070,3,2,0.667,1.320,5.265,0.001,0.006,0.576
"2016-07-28 15:00:00",15,BC-US-8|13807760,thesaurus.com,6594009,3,1,0.333,1.320,5.265,0.001,0.001,0.200
"2016-07-28 15:00:00",15,BC-US-8|13807760,therichest.com,7637478,3,0,0.000,1.320,3.852,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,theresincafe.proboards.com,69706,1,0,0.000,1.051,6.561,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,theppgz.wikia.com,4660555,4,5,1.250,1.237,6.804,0.001,0.028,0.818
"2016-07-28 15:00:00",15,BC-US-8|13807760,thenewstribune.com,9252931,5,0,0.000,0.388,5.490,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thenewstribune.com,7188955,145,17,0.117,0.299,5.490,0.001,0.046,0.489
"2016-07-28 15:00:00",15,BC-US-8|13807760,thenewnest.proboards.com,69706,5,0,0.000,1.275,7.290,0.001,-0.006,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thenameofthebored.proboards.com,1635631,1,0,0.000,1.114,2.025,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thelongdark.wikia.com,7184738,2,1,0.500,1.205,6.885,0.001,0.004,0.614
"2016-07-28 15:00:00",15,BC-US-8|13807760,thelongdark.wikia.com,4660555,8,0,0.000,0.603,6.885,0.001,-0.005,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thelandofstories.wikia.com,4660555,2,0,0.000,1.312,2.052,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thekks.wikia.com,4660555,0,1,0.000,0.000,7.488,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thehill.com,6594009,4,0,0.000,1.320,5.328,0.001,-0.005,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thegoodwife.wikia.com,4660555,1,3,3.000,1.319,3.582,0.001,0.009,0.807
"2016-07-28 15:00:00",15,BC-US-8|13807760,thegatewaypundit.com,9252931,14,0,0.000,0.228,5.121,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thefiscaltimes.com,7188955,2074,1271,0.613,2.585,7.443,2.808,3.780,0.400
"2016-07-28 15:00:00",15,BC-US-8|13807760,thefinalbuzz.sportsblog.com,4659938,2,0,0.000,1.289,4.293,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thefaultinourstars.wikia.com,4660555,6,3,0.500,1.120,4.860,0.001,0.007,0.488
"2016-07-28 15:00:00",15,BC-US-8|13807760,thedailybeast.com,9252931,4,0,0.000,0.387,2.664,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thedailybeast.com,6594009,6,1,0.167,1.320,2.664,0.001,-0.006,-2.067
"2016-07-28 15:00:00",15,BC-US-8|13807760,thecube.com,9252931,5,0,0.000,0.001,9.234,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thecreatures.wikia.com,4660555,1,2,2.000,1.128,2.997,0.001,0.004,0.728
"2016-07-28 15:00:00",15,BC-US-8|13807760,thecozyapron.com,4535674,3,0,0.000,1.320,7.479,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thecozyapron.com,4535670,1,0,0.000,1.320,7.479,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thecozyapron.com,1635872,15,0,0.000,1.239,7.479,0.001,-0.019,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thecomfortofcooking.com,4659808,3,0,0.000,1.261,5.463,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thecelebritylane.com,7173121,1,0,0.000,1.104,3.321,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thecelebritylane.com,5954425,1,0,0.000,0.234,3.321,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thecelebritylane.com,5755155,2,0,0.000,1.126,3.321,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thebleachfanon.wikia.com,7184738,1,0,0.000,1.296,1.971,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thebleachfanon.wikia.com,4660555,7,0,0.000,1.250,1.971,0.001,-0.009,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,theblaze.com,7188955,11743,1252,0.107,0.309,4.302,0.001,1.442,0.268
"2016-07-28 15:00:00",15,BC-US-8|13807760,thebigmamablog.com,4659808,1,1,1.000,1.247,4.968,0.001,0.003,0.699
"2016-07-28 15:00:00",15,BC-US-8|13807760,thebabyeinsteinbabys.wikia.com,4660555,3,2,0.667,1.242,2.628,0.001,0.001,0.196
"2016-07-28 15:00:00",15,BC-US-8|13807760,theatre.wikia.com,4660555,1,2,2.000,1.288,3.528,0.001,0.005,0.747
"2016-07-28 15:00:00",15,BC-US-8|13807760,theanimalrescuesite.com,9100427,1,0,0.000,1.320,3.429,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,theamericans.wikia.com,9252931,1,0,0.000,0.347,2.187,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-secret-society.wikia.com,7184738,1,1,1.000,1.264,3.951,0.001,0.002,0.617
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-secret-society.wikia.com,4660555,1,0,0.000,1.092,3.951,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-rising-of-the-shield-hero.wikia.com,7184738,2,1,0.500,1.183,2.646,0.001,0.000,0.012
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-rift-cafe.wikia.com,4660555,4,2,0.500,1.276,5.706,0.001,0.006,0.509
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-next-step.wikia.com,4660555,1,1,1.000,1.087,4.554,0.001,0.003,0.706
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-man-in-the-high-castle.wikia.com,4660555,2,1,0.500,1.303,2.187,0.001,-0.001,-0.306
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-king-of-towers.wikia.com,4660555,3,0,0.000,1.068,5.049,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-jurassicraft-minecraft-mod.wikia.com,4660555,1,0,0.000,1.270,3.861,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-joy-of-creation-scott.wikia.com,4660555,2,0,0.000,1.219,2.898,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-fastpitch-forum.proboards.com,69706,3,0,0.000,1.246,6.444,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-fastpitch-forum.proboards.com,1635632,2,0,0.000,1.297,6.444,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-dashiexp.wikia.com,4660555,1,1,1.000,1.184,2.025,0.001,0.001,0.292
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-croods.wikia.com,4660555,2,1,0.500,1.261,2.187,0.001,-0.001,-0.267
"2016-07-28 15:00:00",15,BC-US-8|13807760,the-carrie-diaries.wikia.com,4660555,1,0,0.000,1.276,5.103,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,thaumcraft-4.wikia.com,4660555,1,0,0.000,0.451,2.106,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,that-darkrp-server.wikia.com,4660555,3,3,1.000,1.233,3.645,0.001,0.006,0.593
"2016-07-28 15:00:00",15,BC-US-8|13807760,thaifood.about.com,5142135,1,1,1.000,1.283,6.309,0.001,0.005,0.757
"2016-07-28 15:00:00",15,BC-US-8|13807760,th.hao123.com,9252931,10,0,0.000,0.430,2.601,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,th.hao123.com,7186418,90,0,0.000,1.240,2.601,0.001,-0.112,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,texasautoclub.proboards.com,1635632,4,1,0.250,1.183,4.599,0.001,0.000,-0.083
"2016-07-28 15:00:00",15,BC-US-8|13807760,testudotimes.com,7184739,3,1,0.333,0.418,3.483,0.001,0.002,0.569
"2016-07-28 15:00:00",15,BC-US-8|13807760,terraria.wikia.com,4660555,37,11,0.297,0.646,3.618,0.001,0.013,0.331
"2016-07-28 15:00:00",15,BC-US-8|13807760,terraforming.wikia.com,4660555,1,1,1.000,1.297,4.860,0.001,0.003,0.682
"2016-07-28 15:00:00",15,BC-US-8|13807760,terminator.wikia.com,4660555,3,0,0.000,0.632,2.916,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tennisforum.com,9252931,4,0,0.000,0.257,4.626,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tennisforum.com,9019677,3,0,0.000,1.018,4.626,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tennisforum.com,9019650,2,0,0.000,0.872,4.626,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tennisforum.com,5940322,2,0,0.000,1.320,4.626,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tennisforum.com,5940321,2,0,0.000,1.320,4.626,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tennisforum.com,1026648,4,0,0.000,1.261,4.626,0.001,-0.005,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tennessean.com,9252931,6,0,0.000,0.171,11.142,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tennessean.com,7654884,1,1,1.000,1.320,11.142,0.001,0.010,0.859
"2016-07-28 15:00:00",15,BC-US-8|13807760,tennessean.com,7287826,9,0,0.000,1.320,11.142,0.001,-0.012,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tenjoutenge.wikia.com,4660555,2,0,0.000,1.246,2.187,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,telugu.greatandhra.com,5994362,43,16,0.372,1.266,5.382,0.001,0.028,0.321
"2016-07-28 15:00:00",15,BC-US-8|13807760,telugu.filmibeat.com,514336,28,1,0.036,1.269,3.528,0.001,-0.032,-9.140
"2016-07-28 15:00:00",15,BC-US-8|13807760,tekkitlite.wikia.com,4660555,2,3,1.500,1.192,2.142,0.001,0.003,0.512
"2016-07-28 15:00:00",15,BC-US-8|13807760,teentitansgo.wikia.com,4660555,2,0,0.000,1.178,5.670,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,teens.lovetoknow.com,3639347,2,0,0.000,1.313,3.645,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,teen-titans-go.wikia.com,9252931,4,0,0.000,0.358,3.843,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,teen-titans-go.wikia.com,7184738,1,1,1.000,1.086,3.843,0.001,0.003,0.652
"2016-07-28 15:00:00",15,BC-US-8|13807760,tecnologia.uol.com.br,3640896,5,0,0.000,1.143,3.195,0.001,-0.006,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,technowinki.onet.pl,1287745,1,0,0.000,1.237,1.863,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,technicpack.wikia.com,4660555,2,0,0.000,1.264,9.477,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,teambeyond.net,6507553,1,0,0.000,1.320,7.128,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,teambeyond.net,5524105,1,0,0.000,1.320,7.128,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tcmag.com,9252931,3,0,0.000,0.085,5.139,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,taylorswift.wikia.com,4660555,2,0,0.000,1.121,4.878,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tax.findlaw.com,52047,1,2,2.000,1.309,2.187,0.001,0.003,0.586
"2016-07-28 15:00:00",15,BC-US-8|13807760,tattoo.about.com,5994045,9,1,0.111,1.284,2.961,0.001,-0.009,-2.988
"2016-07-28 15:00:00",15,BC-US-8|13807760,taringa.net,9038191,3,0,0.000,0.524,2.862,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,taringa.net,6594009,1,0,0.000,1.320,2.862,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,taringa.net,6293707,2,0,0.000,0.800,2.862,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tardis.wikia.com,9252931,8,0,0.000,0.334,3.600,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tardis.wikia.com,4660555,21,1,0.048,0.755,3.600,0.001,-0.013,-3.474
"2016-07-28 15:00:00",15,BC-US-8|13807760,tangerine-tycoon.wikia.com,4660555,2,0,0.000,1.297,5.769,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tamil.filmibeat.com,514336,47,0,0.000,1.243,3.960,0.001,-0.058,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tamil.boldsky.com,3637626,1,0,0.000,1.309,3.888,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,tamagotchi.wikia.com,4660555,2,0,0.000,1.190,3.240,0.001,-0.002,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,talkingpointsmemo.com,7480155,4,0,0.000,1.320,4.563,0.001,-0.005,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,talkingpointsmemo.com,6527288,5,0,0.000,0.278,4.563,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,talkingpointsmemo.com,6527276,3,0,0.000,1.320,4.563,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,talkingpointsmemo.com,6527274,2,0,0.000,1.320,4.563,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,talkingpointsmemo.com,6527272,1,1,1.000,1.320,4.563,0.001,0.003,0.656
"2016-07-28 15:00:00",15,BC-US-8|13807760,tagged.com,8556811,5,0,0.000,1.320,4.311,0.001,-0.007,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,taekwondo.wikia.com,4660555,1,0,0.000,1.297,3.861,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,syracuse.com,9252931,1,0,0.000,0.313,2.763,0.001,0.000,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,sym-bionic-titan.wikia.com,4660555,4,4,1.000,1.236,4.743,0.001,0.013,0.687
"2016-07-28 15:00:00",15,BC-US-8|13807760,swtor.wikia.com,9252931,10,0,0.000,0.302,2.187,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,swordquest.wikia.com,7184738,1,0,0.000,1.236,3.159,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,swordquest.wikia.com,4660555,3,0,0.000,1.315,3.159,0.001,-0.004,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,sword-of-chaos.wikia.com,4660555,10,0,0.000,1.222,2.106,0.001,-0.012,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,swfanon.wikia.com,4660555,6,0,0.000,1.267,4.437,0.001,-0.008,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,sweepsadvantage.com,5940334,1,0,0.000,1.320,23.427,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,sweepsadvantage.com,5940330,1,0,0.000,1.320,23.427,0.001,-0.001,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,sweepsadvantage.com,5940327,2,0,0.000,1.320,23.427,0.001,-0.003,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,sweepsadvantage.com,5940322,2,1,0.500,1.320,23.427,0.001,0.021,0.877
"2016-07-28 15:00:00",15,BC-US-8|13807760,sweepsadvantage.com,5940321,7,0,0.000,1.320,23.427,0.001,-0.009,0.000
"2016-07-28 15:00:00",15,BC-US-8|13807760,sveikata.lrytas.lt,5142184,4,5,1.250,1.319,5.364,0.001,0.020,0.757
"2016-07-28 15:00:00",15,BC-US-8|13807760,survivor.wikia.com,9252931,5,0,0.000,0.275,4.545,0.001,-0.001,0.000
